feature_id	lipidName	LipidIon	Class	CalcMz	batch3_HO_5	batch3_HO_6	batch3_HO_7	batch3_HO_8	batch3_QC_0	batch3_QC_1	batch3_QC_2	batch3_QC_3	batch3_WT_1	batch3_WT_2	batch3_WT_3	batch3_WT_4	batch4_HO_10	batch4_HO_6	batch4_HO_7	batch4_QC_1	batch4_QC_2	batch4_QC_3	batch4_WT_1	batch4_WT_3	batch4_WT_4	batch4_WT_5	batch1_HO_5	batch1_HO_6	batch1_HO_7	batch1_HO_8	batch1_QC_1	batch1_WT_1	batch1_WT_2	batch1_WT_3	batch1_WT_4	batch2_HO_10	batch2_HO_11	batch2_HO_12	batch2_HO_9	batch2_QC_0	batch2_QC_1	batch2_QC_2	batch2_QC_3	batch2_WT_1	batch2_WT_2	batch2_WT_3	batch2_WT_5
CL(77:3)-H | CL(77:3)-H | 1528.1215	CL(77:3)-H	CL(77:3)-H	CL	1528.1214545300002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.588841922865736	24.280268947110585	24.37147516366339	24.598994055552446	24.409011487820138	24.33025631092268	24.430716650973057	24.283035214802997	24.45161907473835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(77:4) | CL(77:4)-H | 1526.1058	CL(77:4)	CL(77:4)-H	CL	1526.105805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.61935333450526	24.60406467470397	24.297039888869158	24.605985154483363	24.60641186619411	24.543129534459247	24.15421354277657	24.187453144951746	24.537371295702943	24.548975394026304	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.808669554760684	23.956368522555334	23.841556699792875	23.97918044440706	24.051984150248156	23.882503803181322	23.82660576994122	23.88587681890422	23.996047635416264	23.9989280908783	24.1965980649553	23.865816013598987
CL(77:5) | CL(77:5)-H | 1524.0902	CL(77:5)	CL(77:5)-H	CL	1524.090155	23.072927118338885	23.387570994817597	23.17411996673423	22.954866917654687	23.148292771475724	23.419211977418986	23.061653458927292	23.131103372830356	23.206680423543684	23.267245433392766	23.291851999924916	23.37217404760987	23.637055390850563	23.585763915978955	23.448404536452607	23.401488560354654	23.316905330583563	23.37788109356441	23.472981343405962	23.300723908017652	22.799162673106807	22.967159565788922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(77:6) | CL(77:6)-H | 1522.0745	CL(77:6)	CL(77:6)-H	CL	1522.074505	19.829223318220386	19.680376872593822	19.94785120022842	19.252299039864806	20.377258762551257	20.37228356074005	19.648862913728873	20.15425670976983	20.091151120583177	20.02020414057443	19.94010080909291	19.88747418214917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.102548710567063	21.321558545269443	21.094427677086305	21.36357323260891	21.634388093431838	21.140208879704094	20.91286944074032	21.079916627129897	21.11107790479768	21.520826980797782	21.22156013474239	20.932445825622164
CL(77:6)-H | CL(77:6)-H | 1522.0745	CL(77:6)-H	CL(77:6)-H	CL	1522.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.58501108597798	24.71990839612695	24.598900503778616	24.457680922282407	24.27983163842434	24.370399620367568	24.45296437976771	24.551742380189022	24.513736781178796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(77:7)-H | CL(77:7)-H | 1520.0589	CL(77:7)-H	CL(77:7)-H	CL	1520.058855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.88909636468855	22.78762755692525	22.386983812014545	21.921869877532497	22.268786344942907	21.75403034557499	22.194674493350018	22.05273514278931	21.337581237168745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:0)-2H | CL(78:0)-2H | 773.5884	CL(78:0)-2H	CL(78:0)-2H	CL	773.5883890299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.131616235537702	24.10234918947073	24.085830524111465	22.740235515685917	23.221717403768967	23.775422731498598	20.25834643872409	21.412892338740182	22.42496781509133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:10) | CL(78:10)-H | 1528.0276	CL(78:10)	CL(78:10)-H	CL	1528.027555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.425382069958907	18.966086176891658	20.177245549060302	20.551886867357585	19.99861153110819	20.108939978058483	20.94730938184923	21.972068818111847	20.724708225405763	20.60578247414503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:12) | CL(78:12)-H | 1523.9963	CL(78:12)	CL(78:12)-H	CL	1523.996255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.134716275500818	20.44330169707881	21.084106857482702	21.247713530318364	20.066550712437735	21.49609853001466	22.42668782312211	22.34136602438139	21.716825540080443	21.4409147612314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:2) | CL(78:2)-2H | 771.5727	CL(78:2)	CL(78:2)-2H	CL	771.572739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.126745245655915	26.484627192046162	26.17029793019458	26.54949609661113	26.472135713773365	26.54207928615313	26.494212083103733	26.552334359205908	26.61281880219868	26.65343145246489	26.68202483048839	26.43718937107682
CL(78:3)-2H | CL(78:3)-2H | 770.5649	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.133742670169372	27.29566111955699	27.33361042031048	27.03053553015661	27.21565016698471	27.095214978783055	27.509874675287612	27.122867446316523	27.464000499047373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:4) | CL(78:4)-2H | 769.5571	CL(78:4)	CL(78:4)-2H	CL	769.557089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.769675375396695	25.14223501819396	24.99142399617255	25.72399383918508	25.354103714745243	25.312396848746438	25.437504994621296	25.289000938760285	25.449619681369835	25.626016009076505	25.557664507924393	25.109941902350524
CL(78:5)-2H | CL(78:5)-2H | 768.5493	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.537999524940304	25.43257126363872	25.45035275676187	26.953151282915094	25.385112652467573	25.729876393820707	25.53618769664048	27.001640632007405	25.450813049398132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:6) | CL(78:6)-H | 1536.0902	CL(78:6)	CL(78:6)-H	CL	1536.090155	24.244475586695643	24.54893595628189	24.350197110186745	24.18435124495975	24.546247428966968	24.845476651363263	24.397574143134342	24.369890141918113	24.425509165992974	24.38073710687939	24.416823884546357	24.501071708675244	24.292965605638113	24.131311699505503	24.046716548046206	23.86689954624676	23.935476175806116	23.90569964662961	23.888018811707543	23.64021034501348	23.599393076574117	23.775860838056353	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.596659110629716	24.486189441842253	24.96423916766905	24.635226011313083	24.79222484315517	24.593507567184847	24.539822723511264	24.61522919202806	24.667211139110197	24.437812309539648	24.662572508747928	24.51543143844746
CL(78:6)-2H | CL(78:6)-2H | 767.5414	CL(78:6)-2H	CL(78:6)-2H	CL	767.5414390299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.936276444978486	26.794652466740253	27.140886172560492	26.741836980243423	26.73591675560153	26.90257270520906	26.93567707748778	26.833720688079328	26.704388064925322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:6)-H | CL(78:6)-H | 1536.0902	CL(78:6)-H	CL(78:6)-H	CL	1536.090155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.420501096320912	25.559487931083908	25.41582827823887	25.538216072927728	25.52119899270996	25.6755844578678	25.83280035925088	25.715810881629913	25.558882083953367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:7) | CL(78:7)-H | 1534.0745	CL(78:7)	CL(78:7)-H	CL	1534.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.238345987334874	25.077753357069984	24.915652754626457	24.773790097847577	24.909135739493514	24.86880001910728	24.829915812587632	24.59290457690054	24.52238212210229	24.6581388332308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:7)-2H | CL(78:7)-2H | 766.5336	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.44934518428818	23.294743559124406	25.22641638257006	28.59438293369005	28.50096007799912	23.544888758774494	28.35428045777733	28.60145451801978	28.41078992638157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:7)-H | CL(78:7)-H | 1534.0745	CL(78:7)-H	CL(78:7)-H	CL	1534.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.26377241666852	26.180585485607605	26.05141214191925	26.225009456775066	26.385884717307817	26.434124209479567	26.436831508868774	26.39817202609791	26.322950857250508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(78:9) | CL(78:9)+H | 1532.0578	CL(78:9)	CL(78:9)+H	CL	1532.057757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.132500941702286	24.802004045062866	24.960676677911817	24.34549071654393	24.819405581775943	24.873774834360475	24.888018765241643	24.24366915163242	24.37163409843713	24.79988401621113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(79:10) | CL(79:10)-H | 1542.0432	CL(79:10)	CL(79:10)-H	CL	1542.043205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.84897797524264	20.579905404729153	20.726580255437664	21.011867652170057	21.08307805249203	20.518471689378647	20.450141675620035	21.099756697911403	21.04006844704222	20.02707534261974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(79:2) | CL(79:2)-H | 1558.1684	CL(79:2)	CL(79:2)-H	CL	1558.168405	21.112361366724116	20.744467367600155	20.406855300124136	19.48448484658885	19.901668329483453	20.765286284360528	20.343038061165675	20.768880990220012	20.201166874707724	19.508300375108092	19.708377599749348	20.302639306590567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.495546589745707	20.563936966603098	20.680407050564906	20.0507384069389	20.413233842008346	19.811042413199768	20.238371398248827	18.540622864575784	19.894062541610523	19.12536588005838	20.30523068598867	20.677634388317333
CL(79:3)-H | CL(79:3)-H | 1556.1528	CL(79:3)-H	CL(79:3)-H	CL	1556.152755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.762116097602938	23.767289034643618	23.79217249250282	24.10380447052858	23.98597018349444	23.99619275316996	24.1762030036555	24.073301518833322	24.09880722274599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(79:4) | CL(79:4)-H | 1554.1371	CL(79:4)	CL(79:4)-H	CL	1554.137105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1275002609163	23.692240535955516	23.68143210795215	23.845525896861687	23.687548679223383	23.71374835192112	23.556567966703923	23.46737376219548	23.44102749407566	23.573957807341127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(79:5) | CL(79:5)-H | 1552.1215	CL(79:5)	CL(79:5)-H	CL	1552.121455	24.22320697102002	24.541776165001448	24.490488445057345	23.90372279536071	24.631977299595537	24.419211913111834	24.337592041077386	24.763371481945896	24.928463236710197	22.40620403727434	24.39010654737457	24.418609552057383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.187615147334153	23.75338151378188	23.59042440126383	23.668140686652816	23.701077011229778	23.565163000741354	23.626933439499307	23.419309054521065	23.546916968960698	23.59453786364037	23.387425390568882	23.838508669406558
CL(79:5)-H | CL(79:5)-H | 1552.1215	CL(79:5)-H	CL(79:5)-H	CL	1552.1214545300002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.98506588223753	21.21930403738636	24.1305305049016	24.22335904759959	24.10323993765408	24.039036907099618	24.117007722900468	24.114307028710034	24.267012682843852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(79:6) | CL(79:6)-2H | 774.5493	CL(79:6)	CL(79:6)-2H	CL	774.549264	23.032463528547407	22.472515922251166	22.629182179335167	22.29199375090343	21.94731686938042	21.97253000793281	22.262492309609346	22.206827838245836	22.840700850251697	22.84031537776964	22.101947951380428	21.708015625444226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(79:6) | CL(79:6)-H | 1550.1058	CL(79:6)	CL(79:6)-H	CL	1550.105805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.81555627360242	23.50366284247437	23.347225711241844	23.238868375071284	23.264977543599713	23.230539391720644	23.312516685790253	23.171440904162367	22.98557577337758	22.79723458633941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(79:7) | CL(79:7)-H | 1548.0902	CL(79:7)	CL(79:7)-H	CL	1548.090155	23.333179875897148	23.710903482238784	23.416194730386344	23.349410550544032	23.643032542746827	22.618448975838046	23.759418739564733	23.332737213516136	23.432476836465092	23.46165716110324	23.714728790605932	23.63070703940863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(79:9)-H | CL(79:9)-H | 1544.0589	CL(79:9)-H	CL(79:9)-H	CL	1544.058855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.766639820715767	22.862739083514896	22.838872741955043	23.04978361179435	23.164092355517163	22.856108640351547	22.962962212054887	22.636878877961028	22.801173039874644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:10) | CL(80:10)+H | 1558.0734	CL(80:10)	CL(80:10)+H	CL	1558.073407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.68482989487961	23.610113775476854	24.031449792278547	23.47292369210755	23.570191737634833	23.628018484315458	24.11906308954466	22.85593911576426	23.298733624742425	23.69845633990707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:10) | CL(80:10)-H | 1556.0589	CL(80:10)	CL(80:10)-H	CL	1556.058855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.31366182089434	22.54203756454344	22.29560503079741	22.025494144388905	22.318177746518426	22.275892216386556	22.021578057535063	21.366256705665833	22.315081624045906	22.232220015147508	22.443602075078648	22.284587685681068
CL(80:10)-H | CL(80:10)-H | 1556.0589	CL(80:10)-H	CL(80:10)-H	CL	1556.058855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.033833107543224	23.714407762491888	23.905671111889674	23.55547819166116	23.698588610544146	24.194511151426365	24.278280659762963	23.87229613408201	23.99373545482604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:15) | CL(80:15)-H | 1545.9806	CL(80:15)	CL(80:15)-H	CL	1545.980605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	16.418539842756164	16.95711342757628	17.607429662346338	16.049380733054576	15.632733121742891	19.228088023409985	19.907278518330642	18.522248350826132	17.22313842736333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:5) | CL(80:5)-H | 1566.1371	CL(80:5)	CL(80:5)-H	CL	1566.137105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.34989267100734	24.796709745574677	24.504766913638207	24.386766990213566	24.46233569445254	24.28383754193064	24.434507135311243	24.372514517885126	24.140853903137305	24.33548045836815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:5)-2H | CL(80:5)-2H | 782.5649	CL(80:5)-2H	CL(80:5)-2H	CL	782.5649140299998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.750133686636318	24.73911903095062	24.616613014742782	24.41803308384174	24.27427163568304	24.57185906927849	24.35801248044283	24.293178733970038	24.381279727436198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:6) | CL(80:6)-H | 1564.1215	CL(80:6)	CL(80:6)-H	CL	1564.121455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.876438464871104	25.277202965717553	24.990588495693352	25.171754071642912	24.986756634217425	24.988296684254166	24.990588495693352	24.89546733613476	24.69940474799078	24.89464693631502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:7) | CL(80:7)-H | 1562.1058	CL(80:7)	CL(80:7)-H	CL	1562.105805	22.768256537546268	23.033016806981433	22.921760798571754	22.846210061065722	23.467590550578123	22.943037534883143	22.954825266231435	23.173747705664784	23.785505337462304	22.907696160088935	23.376560082392373	23.08072255548834	23.16702869956577	22.45071409289643	22.903125795093466	22.73363312793754	22.93547626573066	22.432847675239024	22.47803469417481	22.036511506732875	21.972993840806854	22.277222579646953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:7)-2H | CL(80:7)-2H | 780.5493	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.483876799113666	23.618346986707397	24.967600980633424	23.238653144987275	25.18262799048186	23.735969196557214	23.36420488714808	23.52422161447759	23.245294907983137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:8) | CL(80:8)-H | 1560.0902	CL(80:8)	CL(80:8)-H	CL	1560.090155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.745477842730107	23.232808957232724	23.245045326357904	22.979109130021737	23.374049232325387	23.25362300250696	23.182349406661665	22.839819452536297	22.895377975613147	22.995173938575007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:9) | CL(80:9)-H | 1558.0745	CL(80:9)	CL(80:9)-H	CL	1558.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.306303474071516	23.47743130312691	23.401673490257014	23.40879336032029	23.242137569525525	23.412479751952073	23.21298102213124	23.215835018893156	22.974604656882615	23.093476000820655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(80:9)-H | CL(80:9)-H | 1558.0745	CL(80:9)-H	CL(80:9)-H	CL	1558.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.00343651644127	22.825005234941248	22.948384272900892	22.873531168761367	23.265541680614696	23.461091487481042	23.304390277762874	23.227419878502232	22.343418070742562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:10) | CL(81:10)-H | 1570.0745	CL(81:10)	CL(81:10)-H	CL	1570.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.060584637309926	22.162214626190018	22.6863144358464	21.83133767879282	21.87115085909696	22.000688639972196	22.200806459078514	22.30660061284241	20.79824580795686	21.18537680725637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:10)-H | CL(81:10)-H | 1570.0745	CL(81:10)-H	CL(81:10)-H	CL	1570.074505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.736781872960822	22.91573118910543	22.828239665033102	23.19767233809097	22.585448118854544	23.06922303025395	23.383045805025958	23.252704053542395	22.705501264292817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:4)-H | CL(81:4)-H | 1582.1684	CL(81:4)-H	CL(81:4)-H	CL	1582.168405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.88641258518076	23.829946693729536	23.645847136385562	23.97519998931036	23.708302357429787	23.959934173398647	23.621530570757784	23.98891083743073	23.89083748548825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:5) | CL(81:5)-H | 1580.1528	CL(81:5)	CL(81:5)-H	CL	1580.152755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.461095150166614	22.097025782705664	22.23174865154891	22.078465359913324	21.87480832977368	22.0409869832961	22.00466398048317	21.463016834805657	21.608587251166348	21.655259207995886	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.869619196549703	23.17931247655548	21.452793175078675	21.146781236588517	21.602178822187373	20.937003655573065	22.858684427628493	22.6830677433367	20.864881517923962	20.898085030487092	21.448970968903744	23.271808421351665
CL(81:6) | CL(81:6)-H | 1578.1371	CL(81:6)	CL(81:6)-H	CL	1578.137105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.247594100119237	23.817771409169485	23.646785967751768	23.580336625637837	23.570191737634833	23.586198311893888	23.684485431702985	22.9787958480361	23.298733624742425	23.25666615099437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:6)-H | CL(81:6)-H | 1578.1371	CL(81:6)-H	CL(81:6)-H	CL	1578.137105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.022435324971998	23.156909439322426	22.000029550309712	23.929057995675667	23.819832825322017	23.85486536712778	22.813553075747954	24.266175400145034	23.691158644213438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:7) | CL(81:7)-H | 1576.1215	CL(81:7)	CL(81:7)-H	CL	1576.121455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.4129024656497	23.516601897098816	23.41349892459105	23.47292369210755	23.501329885153073	23.42609018225743	23.373445678705696	22.963998847907288	23.22658384615664	23.136036458362863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:7)-H | CL(81:7)-H | 1576.1215	CL(81:7)-H	CL(81:7)-H	CL	1576.1214545300002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.783066371501885	24.044721348496193	24.001950034620283	23.904765187700782	24.03807563769477	23.637278814630065	24.08078456365104	24.081516084210943	23.74100144583995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:8) | CL(81:8)-H | 1574.1058	CL(81:8)	CL(81:8)-H	CL	1574.105805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.076503657849216	22.162479415929734	21.79728307570004	22.005130815703243	21.911995192955327	22.138452344642626	21.770058456184493	21.587093885577254	21.956934813159613	22.08659271062717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(81:9) | CL(81:9)-H | 1572.0902	CL(81:9)	CL(81:9)-H	CL	1572.090155	21.31604037498455	20.50459755226879	21.05946518951307	21.135327997310952	20.87863352775199	21.14175236779306	20.894563171902213	21.01951230397804	20.10931286024347	20.993816008325556	21.149186198317146	20.94274098770619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.246421255301144	20.860796724281773	21.977350114678536	20.861450095059727	22.373206153518723	22.456086295141382	21.493612212579816	21.234629905659443	21.86060033282376	20.469582290707802	22.2242482711914	22.197557190507712
CL(82:1)-2H | CL(82:1)-2H | 800.6119	CL(82:1)-2H	CL(82:1)-2H	CL	800.6118640299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.037699922975026	22.040971336454675	22.832921797104664	22.943036953543203	22.86782758485166	22.788501937509626	22.78117891505004	22.788402445249627	22.881543988049987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(82:10) | CL(82:10)+H | 1586.1047	CL(82:10)	CL(82:10)+H	CL	1586.104707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.453430270443143	22.796709894080113	22.696029589245022	23.136988771715956	22.507727776774065	23.142591701658766	22.954787908446146	22.294823447345657	22.69606919478499	22.555261832178143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CL(82:10)-2H | CL(82:10)-2H | 791.5414	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.177024958352604	24.905033019064234	25.01409287748403	24.51072768793423	25.423598919665885	25.48036846030627	25.621421402837573	24.60087864895206	24.659115618011274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
