feature_id	lipidName	LipidIon	Class	CalcMz	n_samples_total	n_non_na_global	detect_rate_global	min_detect_rate_group	var_log	pass_global	pass_group	pass_var	keep_feature
PI(22:0_20:4) | PI(22:0_20:4)-H | 941.6125	PI(22:0_20:4)	PI(22:0_20:4)-H	PI	941.6124565	12	12	1	1	0.06493325924558761	TRUE	TRUE	TRUE	TRUE
PI(22:2_20:4) | PI(22:2_20:4)-H | 937.5812	PI(22:2_20:4)	PI(22:2_20:4)-H	PI	937.5811565	24	24	1	1	0.6030044408297597	TRUE	TRUE	TRUE	TRUE
PI(22:5_20:4) | PI(22:5_20:4)-H | 931.5342	PI(22:5_20:4)	PI(22:5_20:4)-H	PI	931.5342065	12	12	1	1	0.3781836883405798	TRUE	TRUE	TRUE	TRUE
PI(24:2_18:2) | PI(24:2_18:2)-H | 941.6125	PI(24:2_18:2)	PI(24:2_18:2)-H	PI	941.6124565	12	12	1	1	0.36173308138751537	TRUE	TRUE	TRUE	TRUE
PI(34:5e) | PI(34:5e)-H | 813.4923	PI(34:5e)	PI(34:5e)-H	PI	813.4923415	24	24	1	1	0.08192181387767794	TRUE	TRUE	TRUE	TRUE
PI(36:2) | PI(36:2)+NH4 | 880.5910	PI(36:2)	PI(36:2)+NH4	PI	880.5909585	12	12	1	1	0.07297328766853937	TRUE	TRUE	TRUE	TRUE
PI(36:2e) | PI(36:2e)+Na | 871.5671	PI(36:2e)	PI(36:2e)+Na	PI	871.5670895	12	12	1	1	0.07875086244778577	TRUE	TRUE	TRUE	TRUE
PI(36:4) | PI(36:4)+NH4 | 876.5597	PI(36:4)	PI(36:4)+NH4	PI	876.5596585	9	9	1	1	0.4631111087055952	TRUE	TRUE	TRUE	TRUE
PI(38:5e) | PI(38:5e)+H | 871.5695	PI(38:5e)	PI(38:5e)+H	PI	871.5694945	24	24	1	1	0.15096498201079922	TRUE	TRUE	TRUE	TRUE
PI(40:5e) | PI(40:5e)+H | 899.6008	PI(40:5e)	PI(40:5e)+H	PI	899.6007945	12	12	1	1	0.03751146719624159	TRUE	TRUE	TRUE	TRUE
PI(40:6) | PI(40:6)+Na | 933.5464	PI(40:6)	PI(40:6)+Na	PI	933.5463545	12	12	1	1	0.03770541993143564	TRUE	TRUE	TRUE	TRUE
PI(42:4)-H | PI(42:4)-H | 941.6125	PI(42:4)-H	PI(42:4)-H	PI	941.6124565	9	9	1	1	2.511266068434628	TRUE	TRUE	TRUE	TRUE
PI(42:6)-H | PI(42:6)-H | 937.5812	PI(42:6)-H	PI(42:6)-H	PI	937.5811565	9	9	1	1	1.2999671281930942	TRUE	TRUE	TRUE	TRUE
PMe(40:6)-H | PMe(40:6)-H | 761.5127	PMe(40:6)-H	PMe(40:6)-H	PMe	761.5126815299999	9	9	1	1	13.766554488430984	TRUE	TRUE	TRUE	TRUE
PS(16:0_14:0) | PS(16:0_14:0)-H | 706.4665	PS(16:0_14:0)	PS(16:0_14:0)-H	PS	706.4664605	24	24	1	1	2.7511235709104915	TRUE	TRUE	TRUE	TRUE
PS(16:0_16:0) | PS(16:0_16:0)+H | 736.5123	PS(16:0_16:0)	PS(16:0_16:0)+H	PS	736.5123135	12	12	1	1	0.373176595929627	TRUE	TRUE	TRUE	TRUE
PS(16:0_16:0)-H | PS(16:0_16:0)-H | 734.4978	PS(16:0_16:0)-H	PS(16:0_16:0)-H	PS	734.4977605299999	9	9	1	1	0.8924011204000101	TRUE	TRUE	TRUE	TRUE
PS(16:0_16:1) | PS(16:0_16:1)-H | 732.4821	PS(16:0_16:1)	PS(16:0_16:1)-H	PS	732.4821105	24	24	1	1	1.2477212300387257	TRUE	TRUE	TRUE	TRUE
PS(16:0_18:1) | PS(16:0_18:1)+H | 762.5280	PS(16:0_18:1)	PS(16:0_18:1)+H	PS	762.5279635	21	21	1	1	7.205327143838616	TRUE	TRUE	TRUE	TRUE
PS(16:0_18:1) | PS(16:0_18:1)-H | 760.5134	PS(16:0_18:1)	PS(16:0_18:1)-H	PS	760.5134105	12	12	1	1	0.4480125780327574	TRUE	TRUE	TRUE	TRUE
PS(16:0_18:1)-H | PS(16:0_18:1)-H | 760.5134	PS(16:0_18:1)-H	PS(16:0_18:1)-H	PS	760.5134105299999	9	9	1	1	14.941508027813732	TRUE	TRUE	TRUE	TRUE
PS(16:0_18:2) | PS(16:0_18:2)+H | 760.5123	PS(16:0_18:2)	PS(16:0_18:2)+H	PS	760.5123134700001	21	21	1	1	5.624411353463813	TRUE	TRUE	TRUE	TRUE
PS(16:0_18:2) | PS(16:0_18:2)-H | 758.4978	PS(16:0_18:2)	PS(16:0_18:2)-H	PS	758.4977605	12	12	1	1	0.4748929237339256	TRUE	TRUE	TRUE	TRUE
PS(16:0_18:2)-H | PS(16:0_18:2)-H | 758.4978	PS(16:0_18:2)-H	PS(16:0_18:2)-H	PS	758.4977605299999	9	9	1	1	10.499605565878884	TRUE	TRUE	TRUE	TRUE
PS(16:0_20:3) | PS(16:0_20:3)-H | 784.5134	PS(16:0_20:3)	PS(16:0_20:3)-H	PS	784.5134105	12	12	1	1	0.02071917612445362	TRUE	TRUE	TRUE	TRUE
PS(16:0_20:4) | PS(16:0_20:4)-H | 782.4978	PS(16:0_20:4)	PS(16:0_20:4)-H	PS	782.4977605	24	24	1	1	0.4022256761728333	TRUE	TRUE	TRUE	TRUE
PS(16:0_20:4)-H | PS(16:0_20:4)-H | 782.4978	PS(16:0_20:4)-H	PS(16:0_20:4)-H	PS	782.4977605299999	9	9	1	1	2.7735624392031095	TRUE	TRUE	TRUE	TRUE
PS(16:0_22:4) | PS(16:0_22:4)-H | 810.5291	PS(16:0_22:4)	PS(16:0_22:4)-H	PS	810.5290605	24	24	1	1	0.5378236727941771	TRUE	TRUE	TRUE	TRUE
PS(16:0_22:4)-H | PS(16:0_22:4)-H | 810.5291	PS(16:0_22:4)-H	PS(16:0_22:4)-H	PS	810.5290605299999	9	9	1	1	79.30499228852304	TRUE	TRUE	TRUE	TRUE
PS(16:0_22:5) | PS(16:0_22:5)+H | 810.5280	PS(16:0_22:5)	PS(16:0_22:5)+H	PS	810.5279635	9	9	1	1	83.12611579883217	TRUE	TRUE	TRUE	TRUE
PS(16:0_22:5) | PS(16:0_22:5)-H | 808.5134	PS(16:0_22:5)	PS(16:0_22:5)-H	PS	808.5134105	24	24	1	1	0.34410554411777683	TRUE	TRUE	TRUE	TRUE
PS(16:0_22:5)-H | PS(16:0_22:5)-H | 808.5134	PS(16:0_22:5)-H	PS(16:0_22:5)-H	PS	808.5134105299999	9	9	1	1	79.21127957919248	TRUE	TRUE	TRUE	TRUE
PS(16:0_22:6) | PS(16:0_22:6)-H | 806.4978	PS(16:0_22:6)	PS(16:0_22:6)-H	PS	806.4977605	12	12	1	1	0.410806775705188	TRUE	TRUE	TRUE	TRUE
PS(16:0_22:6)-H | PS(16:0_22:6)-H | 806.4978	PS(16:0_22:6)-H	PS(16:0_22:6)-H	PS	806.4977605299999	9	9	1	1	34.48392187726148	TRUE	TRUE	TRUE	TRUE
PS(17:0_18:2)-H | PS(17:0_18:2)-H | 772.5134	PS(17:0_18:2)-H	PS(17:0_18:2)-H	PS	772.5134105299999	9	9	1	1	0.933199497053932	TRUE	TRUE	TRUE	TRUE
PS(17:0_20:2)-H | PS(17:0_20:2)-H | 800.5447	PS(17:0_20:2)-H	PS(17:0_20:2)-H	PS	800.5447105299999	9	9	1	1	0.514968652893745	TRUE	TRUE	TRUE	TRUE
PS(17:0_20:3) | PS(17:0_20:3)-H | 798.5291	PS(17:0_20:3)	PS(17:0_20:3)-H	PS	798.5290605	12	12	1	1	0.06705374769051804	TRUE	TRUE	TRUE	TRUE
PS(17:0_20:4) | PS(17:0_20:4)-H | 796.5134	PS(17:0_20:4)	PS(17:0_20:4)-H	PS	796.5134105	12	12	1	1	0.24738744986707248	TRUE	TRUE	TRUE	TRUE
PS(17:0_22:4) | PS(17:0_22:4)-H | 824.5447	PS(17:0_22:4)	PS(17:0_22:4)-H	PS	824.5447105	12	12	1	1	0.8994919002932504	TRUE	TRUE	TRUE	TRUE
PS(17:0_22:5) | PS(17:0_22:5)-H | 822.5291	PS(17:0_22:5)	PS(17:0_22:5)-H	PS	822.5290605	12	12	1	1	0.25632465267098453	TRUE	TRUE	TRUE	TRUE
PS(17:0_22:5)-H | PS(17:0_22:5)-H | 822.5291	PS(17:0_22:5)-H	PS(17:0_22:5)-H	PS	822.5290605299999	9	9	1	1	60.48434841781331	TRUE	TRUE	TRUE	TRUE
PS(17:0_22:6) | PS(17:0_22:6)-H | 820.5134	PS(17:0_22:6)	PS(17:0_22:6)-H	PS	820.5134105	12	12	1	1	0.3915079620340741	TRUE	TRUE	TRUE	TRUE
PS(18:0_10:2) | PS(18:0_10:2)-H | 674.4039	PS(18:0_10:2)	PS(18:0_10:2)-H	PS	674.4038605	12	12	1	1	64.44713800504486	TRUE	TRUE	TRUE	TRUE
PS(18:0_16:0) | PS(18:0_16:0)-H | 762.5291	PS(18:0_16:0)	PS(18:0_16:0)-H	PS	762.5290605	12	12	1	1	0.21935708513893737	TRUE	TRUE	TRUE	TRUE
PS(18:0_18:1) | PS(18:0_18:1)+H | 790.5593	PS(18:0_18:1)	PS(18:0_18:1)+H	PS	790.5592634700001	33	33	1	1	2.585500448238527	TRUE	TRUE	TRUE	TRUE
PS(18:0_18:1)-H | PS(18:0_18:1)-H | 788.5447	PS(18:0_18:1)-H	PS(18:0_18:1)-H	PS	788.5447105	9	9	1	1	100.54421052263692	TRUE	TRUE	TRUE	TRUE
PS(18:0_18:2) | PS(18:0_18:2)+H | 788.5436	PS(18:0_18:2)	PS(18:0_18:2)+H	PS	788.5436134700001	33	33	1	1	2.483293091897695	TRUE	TRUE	TRUE	TRUE
PS(18:0_18:2)-H | PS(18:0_18:2)-H | 786.5291	PS(18:0_18:2)-H	PS(18:0_18:2)-H	PS	786.5290605299999	9	9	1	1	20.892495756484564	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:2) | PS(18:0_20:2)+H | 816.5749	PS(18:0_20:2)	PS(18:0_20:2)+H	PS	816.5749134700001	21	21	1	1	8.545776133327724	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:2) | PS(18:0_20:2)-H | 814.5604	PS(18:0_20:2)	PS(18:0_20:2)-H	PS	814.5603605	12	12	1	1	0.4306038850037801	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:2)-H | PS(18:0_20:2)-H | 814.5604	PS(18:0_20:2)-H	PS(18:0_20:2)-H	PS	814.5603605299999	9	9	1	1	137.50728620244692	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:3) | PS(18:0_20:3)+H | 814.5593	PS(18:0_20:3)	PS(18:0_20:3)+H	PS	814.5592635	33	33	1	1	24.254118259117448	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:3)-H | PS(18:0_20:3)-H | 812.5447	PS(18:0_20:3)-H	PS(18:0_20:3)-H	PS	812.5447105299999	9	9	1	1	1.3123870845101493	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:4) | PS(18:0_20:4)+H | 812.5436	PS(18:0_20:4)	PS(18:0_20:4)+H	PS	812.5436134700001	21	21	1	1	43.83781567249015	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:4) | PS(18:0_20:4)-H | 810.5291	PS(18:0_20:4)	PS(18:0_20:4)-H	PS	810.5290605	12	12	1	1	0.3535369894820526	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:4)-H | PS(18:0_20:4)-H | 810.5291	PS(18:0_20:4)-H	PS(18:0_20:4)-H	PS	810.5290605299999	9	9	1	1	4.54203158775577	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:5) | PS(18:0_20:5)-H | 808.5134	PS(18:0_20:5)	PS(18:0_20:5)-H	PS	808.5134105	12	12	1	1	0.20218236907266365	TRUE	TRUE	TRUE	TRUE
PS(18:0_20:5)-H | PS(18:0_20:5)-H | 808.5134	PS(18:0_20:5)-H	PS(18:0_20:5)-H	PS	808.5134105299999	9	9	1	1	2.091915357905806	TRUE	TRUE	TRUE	TRUE
PS(18:0_22:1) | PS(18:0_22:1)+Na | 868.6038	PS(18:0_22:1)	PS(18:0_22:1)+Na	PS	868.6038085	12	12	1	1	0.4380153371199975	TRUE	TRUE	TRUE	TRUE
PS(18:0_22:4) | PS(18:0_22:4)+H | 840.5749	PS(18:0_22:4)	PS(18:0_22:4)+H	PS	840.5749134700001	33	33	1	1	27.871594241477744	TRUE	TRUE	TRUE	TRUE
PS(18:0_22:4)-H | PS(18:0_22:4)-H | 838.5604	PS(18:0_22:4)-H	PS(18:0_22:4)-H	PS	838.5603605299999	9	9	1	1	13.656876385459316	TRUE	TRUE	TRUE	TRUE
PS(18:0_22:5) | PS(18:0_22:5)+H | 838.5593	PS(18:0_22:5)	PS(18:0_22:5)+H	PS	838.5592635	33	33	1	1	2.198218789868522	TRUE	TRUE	TRUE	TRUE
PS(18:0_22:5)-H | PS(18:0_22:5)-H | 836.5447	PS(18:0_22:5)-H	PS(18:0_22:5)-H	PS	836.5447105299999	9	9	1	1	6.374562528832289	TRUE	TRUE	TRUE	TRUE
PS(18:0_22:6) | PS(18:0_22:6)+H | 836.5436	PS(18:0_22:6)	PS(18:0_22:6)+H	PS	836.5436134700001	9	9	1	1	98.6984411185629	TRUE	TRUE	TRUE	TRUE
PS(18:0_22:6) | PS(18:0_22:6)-H | 834.5291	PS(18:0_22:6)	PS(18:0_22:6)-H	PS	834.5290605	24	24	1	1	0.3265958553277976	TRUE	TRUE	TRUE	TRUE
PS(18:0_22:6)-H | PS(18:0_22:6)-H | 834.5291	PS(18:0_22:6)-H	PS(18:0_22:6)-H	PS	834.5290605299999	9	9	1	1	1.6224307992633165	TRUE	TRUE	TRUE	TRUE
PS(18:1_18:1) | PS(18:1_18:1)+Na | 810.5256	PS(18:1_18:1)	PS(18:1_18:1)+Na	PS	810.5255585	24	24	1	1	1.0706841464438062	TRUE	TRUE	TRUE	TRUE
PS(18:1_18:2) | PS(18:1_18:2)+H | 786.5280	PS(18:1_18:2)	PS(18:1_18:2)+H	PS	786.5279635	21	21	1	1	4.452116864080261	TRUE	TRUE	TRUE	TRUE
PS(18:1_18:2) | PS(18:1_18:2)-H | 784.5134	PS(18:1_18:2)	PS(18:1_18:2)-H	PS	784.5134105	12	12	1	1	0.4973553123411571	TRUE	TRUE	TRUE	TRUE
PS(18:1_18:2)-H | PS(18:1_18:2)-H | 784.5134	PS(18:1_18:2)-H	PS(18:1_18:2)-H	PS	784.5134105299999	9	9	1	1	1.0835423851732306	TRUE	TRUE	TRUE	TRUE
PS(18:1_22:4) | PS(18:1_22:4)-H | 836.5447	PS(18:1_22:4)	PS(18:1_22:4)-H	PS	836.5447105	24	24	1	1	0.0771602351710451	TRUE	TRUE	TRUE	TRUE
PS(18:1_22:5) | PS(18:1_22:5)-H | 834.5291	PS(18:1_22:5)	PS(18:1_22:5)-H	PS	834.5290605	24	24	1	1	0.160647956301434	TRUE	TRUE	TRUE	TRUE
PS(18:1_22:5)-H | PS(18:1_22:5)-H | 834.5291	PS(18:1_22:5)-H	PS(18:1_22:5)-H	PS	834.5290605299999	9	9	1	1	1.649480187059055	TRUE	TRUE	TRUE	TRUE
PS(18:2_20:4) | PS(18:2_20:4)-H | 806.4978	PS(18:2_20:4)	PS(18:2_20:4)-H	PS	806.4977605	24	24	1	1	0.04195401126552253	TRUE	TRUE	TRUE	TRUE
PS(18:2_20:4)-H | PS(18:2_20:4)-H | 806.4978	PS(18:2_20:4)-H	PS(18:2_20:4)-H	PS	806.4977605299999	9	9	1	1	0.05630454196901474	TRUE	TRUE	TRUE	TRUE
PS(18:2_22:6) | PS(18:2_22:6)-H | 830.4978	PS(18:2_22:6)	PS(18:2_22:6)-H	PS	830.4977605	24	24	1	1	0.18588794939282344	TRUE	TRUE	TRUE	TRUE
PS(18:2_22:6)-H | PS(18:2_22:6)-H | 830.4978	PS(18:2_22:6)-H	PS(18:2_22:6)-H	PS	830.4977605299999	9	9	1	1	0.0600295519299171	TRUE	TRUE	TRUE	TRUE
PS(18:3_18:2) | PS(18:3_18:2)-H | 780.4821	PS(18:3_18:2)	PS(18:3_18:2)-H	PS	780.4821105	12	12	1	1	0.5356642539081808	TRUE	TRUE	TRUE	TRUE
PS(18:3_20:4) | PS(18:3_20:4)-H | 804.4821	PS(18:3_20:4)	PS(18:3_20:4)-H	PS	804.4821105	24	24	1	1	0.26385607563977626	TRUE	TRUE	TRUE	TRUE
PS(18:3_22:6) | PS(18:3_22:6)-H | 828.4821	PS(18:3_22:6)	PS(18:3_22:6)-H	PS	828.4821105	12	12	1	1	0.371146759339102	TRUE	TRUE	TRUE	TRUE
PS(20:0_22:4) | PS(20:0_22:4)-H | 866.5917	PS(20:0_22:4)	PS(20:0_22:4)-H	PS	866.5916605	24	24	1	1	0.5831035143613813	TRUE	TRUE	TRUE	TRUE
PS(20:0_22:4)-H | PS(20:0_22:4)-H | 866.5917	PS(20:0_22:4)-H	PS(20:0_22:4)-H	PS	866.5916605299999	9	9	1	1	76.99400022894251	TRUE	TRUE	TRUE	TRUE
PS(20:0_22:5) | PS(20:0_22:5)-H | 864.5760	PS(20:0_22:5)	PS(20:0_22:5)-H	PS	864.5760105	12	12	1	1	0.8453737164935881	TRUE	TRUE	TRUE	TRUE
PS(20:0_22:6) | PS(20:0_22:6)-H | 862.5604	PS(20:0_22:6)	PS(20:0_22:6)-H	PS	862.5603605	12	12	1	1	0.4163304598016005	TRUE	TRUE	TRUE	TRUE
PS(20:1_22:4)-H | PS(20:1_22:4)-H | 864.5760	PS(20:1_22:4)-H	PS(20:1_22:4)-H	PS	864.5760105	9	9	1	1	108.24206065304412	TRUE	TRUE	TRUE	TRUE
PS(20:1_22:5)-H | PS(20:1_22:5)-H | 862.5604	PS(20:1_22:5)-H	PS(20:1_22:5)-H	PS	862.5603605299999	9	9	1	1	108.35924955847427	TRUE	TRUE	TRUE	TRUE
PS(20:2_20:4) | PS(20:2_20:4)-H | 834.5291	PS(20:2_20:4)	PS(20:2_20:4)-H	PS	834.5290605	24	24	1	1	0.0888010441767686	TRUE	TRUE	TRUE	TRUE
PS(20:2_22:4) | PS(20:2_22:4)-H | 862.5604	PS(20:2_22:4)	PS(20:2_22:4)-H	PS	862.5603605	24	24	1	1	0.01458404017840806	TRUE	TRUE	TRUE	TRUE
PS(20:2_22:4)-H | PS(20:2_22:4)-H | 862.5604	PS(20:2_22:4)-H	PS(20:2_22:4)-H	PS	862.5603605299999	9	9	1	1	0.00828435483498481	TRUE	TRUE	FALSE	FALSE
PS(20:2_22:5) | PS(20:2_22:5)-H | 860.5447	PS(20:2_22:5)	PS(20:2_22:5)-H	PS	860.5447105	24	24	1	1	0.05825739124329584	TRUE	TRUE	TRUE	TRUE
PS(20:2_22:5)-H | PS(20:2_22:5)-H | 860.5447	PS(20:2_22:5)-H	PS(20:2_22:5)-H	PS	860.5447105299999	9	9	1	1	0.01301071054255193	TRUE	TRUE	TRUE	TRUE
PS(20:3_18:2) | PS(20:3_18:2)-H | 808.5134	PS(20:3_18:2)	PS(20:3_18:2)-H	PS	808.5134105	12	12	1	1	0.3137931012862411	TRUE	TRUE	TRUE	TRUE
PS(20:3_20:4) | PS(20:3_20:4)-H | 832.5134	PS(20:3_20:4)	PS(20:3_20:4)-H	PS	832.5134105	12	12	1	1	0.9865768661210008	TRUE	TRUE	TRUE	TRUE
PS(20:3_22:4)-H | PS(20:3_22:4)-H | 860.5447	PS(20:3_22:4)-H	PS(20:3_22:4)-H	PS	860.5447105299999	9	9	1	1	0.0351715813649557	TRUE	TRUE	TRUE	TRUE
PS(20:3_22:5) | PS(20:3_22:5)-H | 858.5291	PS(20:3_22:5)	PS(20:3_22:5)-H	PS	858.5290605	24	24	1	1	0.5328114281047154	TRUE	TRUE	TRUE	TRUE
PS(20:3_22:5)-H | PS(20:3_22:5)-H | 858.5291	PS(20:3_22:5)-H	PS(20:3_22:5)-H	PS	858.5290605299999	9	9	1	1	5.481913041759328	TRUE	TRUE	TRUE	TRUE
PS(20:3_22:6) | PS(20:3_22:6)-H | 856.5134	PS(20:3_22:6)	PS(20:3_22:6)-H	PS	856.5134105	24	24	1	1	0.11854150062296902	TRUE	TRUE	TRUE	TRUE
PS(20:4_20:4) | PS(20:4_20:4)-H | 830.4978	PS(20:4_20:4)	PS(20:4_20:4)-H	PS	830.4977605	12	12	1	1	0.7892981829163368	TRUE	TRUE	TRUE	TRUE
PS(20:4_22:6) | PS(20:4_22:6)-H | 854.4978	PS(20:4_22:6)	PS(20:4_22:6)-H	PS	854.4977605	12	12	1	1	0.01999606439166414	TRUE	TRUE	TRUE	TRUE
PS(22:3_22:4) | PS(22:3_22:4)+H | 890.5906	PS(22:3_22:4)	PS(22:3_22:4)+H	PS	890.5905634700001	21	21	1	1	0.5939034657428112	TRUE	TRUE	TRUE	TRUE
PS(22:5_18:2)-H | PS(22:5_18:2)-H | 832.5134	PS(22:5_18:2)-H	PS(22:5_18:2)-H	PS	832.5134105299999	9	9	1	1	0.988932922180775	TRUE	TRUE	TRUE	TRUE
PS(34:2) | PS(34:2)-H | 758.4978	PS(34:2)	PS(34:2)-H	PS	758.4977605	12	12	1	1	0.12302353446250094	TRUE	TRUE	TRUE	TRUE
PS(36:3e) | PS(36:3e)-H | 770.5341	PS(36:3e)	PS(36:3e)-H	PS	770.5341455	24	24	1	1	0.2854497290987895	TRUE	TRUE	TRUE	TRUE
PS(38:5e)-H | PS(38:5e)-H | 794.5341	PS(38:5e)-H	PS(38:5e)-H	PS	794.5341455299999	9	9	1	1	0.7544162005480529	TRUE	TRUE	TRUE	TRUE
PS(38:7e) | PS(38:7e)-H | 790.5028	PS(38:7e)	PS(38:7e)-H	PS	790.5028455	24	24	1	1	0.03375566699026559	TRUE	TRUE	TRUE	TRUE
PS(38:7e)-H | PS(38:7e)-H | 790.5028	PS(38:7e)-H	PS(38:7e)-H	PS	790.5028455	9	9	1	1	0.01738041987934448	TRUE	TRUE	TRUE	TRUE
PS(40:3) | PS(40:3)-H | 840.5760	PS(40:3)	PS(40:3)-H	PS	840.5760105	12	12	1	1	0.5693650326990208	TRUE	TRUE	TRUE	TRUE
PS(40:5) | PS(40:5)+ | 860.5412	PS(40:5)	PS(40:5)+	PS	860.5412085	9	9	1	1	72.4993219018983	TRUE	TRUE	TRUE	TRUE
PS(40:5e) | PS(40:5e)-H | 822.5654	PS(40:5e)	PS(40:5e)-H	PS	822.5654455	12	12	1	1	2.609306786777015	TRUE	TRUE	TRUE	TRUE
PS(40:7) | PS(40:7)-H | 832.5134	PS(40:7)	PS(40:7)-H	PS	832.5134105	12	12	1	1	0.02719778991337672	TRUE	TRUE	TRUE	TRUE
PS(40:7e) | PS(40:7e)-H | 818.5341	PS(40:7e)	PS(40:7e)-H	PS	818.5341455	24	24	1	1	0.02096764900219002	TRUE	TRUE	TRUE	TRUE
PS(40:7e)-H | PS(40:7e)-H | 818.5341	PS(40:7e)-H	PS(40:7e)-H	PS	818.5341455299999	9	9	1	1	0.8818062679518801	TRUE	TRUE	TRUE	TRUE
PS(40:9e) | PS(40:9e)-H | 814.5028	PS(40:9e)	PS(40:9e)-H	PS	814.5028455	24	24	1	1	0.07735917942352581	TRUE	TRUE	TRUE	TRUE
PS(40:9e)-H | PS(40:9e)-H | 814.5028	PS(40:9e)-H	PS(40:9e)-H	PS	814.5028455	9	9	1	1	0.07503036909089193	TRUE	TRUE	TRUE	TRUE
PS(42:10e)-H | PS(42:10e)-H | 840.5185	PS(42:10e)-H	PS(42:10e)-H	PS	840.5184955299999	9	9	1	1	0.12238615658135692	TRUE	TRUE	TRUE	TRUE
PS(42:7) | PS(42:7)-H | 860.5447	PS(42:7)	PS(42:7)-H	PS	860.5447105	24	24	1	1	0.514567292523117	TRUE	TRUE	TRUE	TRUE
PS(42:7e) | PS(42:7e)-H | 846.5654	PS(42:7e)	PS(42:7e)-H	PS	846.5654455	24	24	1	1	0.01593009527194261	TRUE	TRUE	TRUE	TRUE
PS(42:7e)-H | PS(42:7e)-H | 846.5654	PS(42:7e)-H	PS(42:7e)-H	PS	846.5654455299999	9	9	1	1	0.02754650556487782	TRUE	TRUE	TRUE	TRUE
PS(42:8) | PS(42:8)-H | 858.5291	PS(42:8)	PS(42:8)-H	PS	858.5290605	12	12	1	1	0.05306482877391813	TRUE	TRUE	TRUE	TRUE
PS(42:8)-H | PS(42:8)-H | 858.5291	PS(42:8)-H	PS(42:8)-H	PS	858.5290605299999	9	9	1	1	0.05014203286683377	TRUE	TRUE	TRUE	TRUE
PS(42:8e) | PS(42:8e)-H | 844.5498	PS(42:8e)	PS(42:8e)-H	PS	844.5497955	24	24	1	1	0.05081201826323232	TRUE	TRUE	TRUE	TRUE
PS(42:8e)-H | PS(42:8e)-H | 844.5498	PS(42:8e)-H	PS(42:8e)-H	PS	844.5497955299999	9	9	1	1	0.02569765870801292	TRUE	TRUE	TRUE	TRUE
PS(42:9e) | PS(42:9e)-H | 842.5341	PS(42:9e)	PS(42:9e)-H	PS	842.5341455	24	24	1	1	0.03289875172863798	TRUE	TRUE	TRUE	TRUE
PS(42:9e)-H | PS(42:9e)-H | 842.5341	PS(42:9e)-H	PS(42:9e)-H	PS	842.5341455299999	9	9	1	1	0.02303263710222996	TRUE	TRUE	TRUE	TRUE
PS(47:2) | PS(47:2)-H | 940.7012	PS(47:2)	PS(47:2)-H	PS	940.7012105	12	12	1	1	1.892883443646481	TRUE	TRUE	TRUE	TRUE
PS(4:0_18:0) | PS(4:0_18:0)-H | 594.3413	PS(4:0_18:0)	PS(4:0_18:0)-H	PS	594.3412605	12	12	1	1	1.2392712978347575	TRUE	TRUE	TRUE	TRUE
SM(d18:0_16:1) | SM(d18:0_16:1)+H | 703.5749	SM(d18:0_16:1)	SM(d18:0_16:1)+H	SM	703.5748524700001	21	21	1	1	16.53973622450092	TRUE	TRUE	TRUE	TRUE
SM(d18:0_18:0) | SM(d18:0_18:0)+H | 733.6218	SM(d18:0_18:0)	SM(d18:0_18:0)+H	SM	733.6218025	9	9	1	1	0.07172415210108686	TRUE	TRUE	TRUE	TRUE
SM(d18:0_18:1) | SM(d18:0_18:1)+H | 731.6062	SM(d18:0_18:1)	SM(d18:0_18:1)+H	SM	731.6061525	12	12	1	1	0.21465521872461268	TRUE	TRUE	TRUE	TRUE
SM(d18:1_16:0) | SM(d18:1_16:0)+H | 703.5749	SM(d18:1_16:0)	SM(d18:1_16:0)+H	SM	703.5748524700001	9	9	1	1	1.8451685817868504	TRUE	TRUE	TRUE	TRUE
SM(d18:1_16:1) | SM(d18:1_16:1)+H | 701.5592	SM(d18:1_16:1)	SM(d18:1_16:1)+H	SM	701.5592025	12	12	1	1	0.8134388186321148	TRUE	TRUE	TRUE	TRUE
SM(d18:1_21:0) | SM(d18:1_21:0)+H | 773.6531	SM(d18:1_21:0)	SM(d18:1_21:0)+H	SM	773.6531025	12	12	1	1	0.00321872465833047	TRUE	TRUE	FALSE	FALSE
SM(d18:1_21:1) | SM(d18:1_21:1)+H | 771.6375	SM(d18:1_21:1)	SM(d18:1_21:1)+H	SM	771.6374525	24	24	1	1	47.35722611781382	TRUE	TRUE	TRUE	TRUE
SM(d18:1_22:1) | SM(d18:1_22:1)+H | 785.6531	SM(d18:1_22:1)	SM(d18:1_22:1)+H	SM	785.6531025	12	12	1	1	0.01352410928626132	TRUE	TRUE	TRUE	TRUE
SM(d18:1_24:1) | SM(d18:1_24:1)+H | 813.6844	SM(d18:1_24:1)	SM(d18:1_24:1)+H	SM	813.6844025	21	21	1	1	3.9871205532182343	TRUE	TRUE	TRUE	TRUE
