feature_id	lipidName	LipidIon	Class	CalcMz	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig_FDR_0.05	sig_FDR_0.05_logFC1
PC(34:1e) | PC(34:1e)+ | 768.5878	PC(34:1e)	PC(34:1e)+	PC	768.5877634700001	0.15363754525635814	27.55149877453581	0.21352525683518633	0.8362583172001234	0.9557237910858554	-4.941331684447149	FALSE	FALSE
PC(34:1e) | PC(34:1e)+H | 746.6058	PC(34:1e)	PC(34:1e)+H	PC	746.6058184700001	0.5120659064486611	32.914867795181095	0.5216154590737467	0.6067187600686721	0.8744274144076573	-5.200389068700312	FALSE	FALSE
PC(34:2) | PC(34:2)+H | 758.5694	PC(34:2)	PC(34:2)+H	PC	758.5694335	-0.0041118893379160065	35.79744854521248	-0.03148039524919485	0.9751467609209084	0.9920764470256007	-5.306847725246541	FALSE	FALSE
PC(34:2e) | PC(34:2e)+H | 744.5902	PC(34:2e)	PC(34:2e)+H	PC	744.5901684700001	-0.049159790272127704	31.34191165624685	-0.57379392922564465	0.5714458253968373	0.861142128790177	-5.178131865935875	FALSE	FALSE
PC(34:3) | PC(34:3)+H | 756.5538	PC(34:3)	PC(34:3)+H	PC	756.5537835	-0.1445692211906486	32.30399103596152	-1.7311982606581127	0.0962542462324881	0.6636337448596102	-4.206492719444299	FALSE	FALSE
PC(34:3e) | PC(34:3e)+H | 742.5745	PC(34:3e)	PC(34:3e)+H	PC	742.5745185	0.7837603426471885	27.29503713534045	2.2374689599463014	0.05564327770858764	0.6589799408539474	-3.9654658494433854	FALSE	FALSE
PC(34:4) | PC(34:4)+H | 754.5381	PC(34:4)	PC(34:4)+H	PC	754.5381334700002	0.11336801928509194	29.480901994947853	0.15015368746059268	0.881898140819478	0.9702100450916638	-5.2983284425907415	FALSE	FALSE
PC(34:4) | PC(34:4)+HCOO | 798.5291	PC(34:4)	PC(34:4)+HCOO	PC	798.5290605	0.03042252879568816	25.890362342629246	0.18147122826851006	0.8605110739206078	0.9676820993771134	-4.944955645775419	FALSE	FALSE
PC(34:4e) | PC(34:4e)+H | 740.5589	PC(34:4e)	PC(34:4e)+H	PC	740.5588685	-0.0698701573089426	27.544552569279574	-0.5767996144626489	0.5694459197575072	0.8601963940289493	-5.176787259869475	FALSE	FALSE
PC(34:5) | PC(34:5)+H | 752.5225	PC(34:5)	PC(34:5)+H	PC	752.5224835	-0.4583852202358454	27.57784229805033	-1.9428118230377183	0.08796184806554656	0.6589799408539474	-4.146666286911207	FALSE	FALSE
PC(34:5e) | PC(34:5e)+H | 738.5432	PC(34:5e)	PC(34:5e)+H	PC	738.5432184700002	-0.1533011067820277	24.444036590302524	-0.7773424118909656	0.4593230816246917	0.8008198172384954	-4.789449622450658	FALSE	FALSE
PC(34:5e) | PC(34:5e)+HCOO | 782.5341	PC(34:5e)	PC(34:5e)+HCOO	PC	782.5341455	-0.21455181121931632	25.383064094187024	-0.497763277541436	0.6231811239827558	0.8840397404318037	-5.209877005469191	FALSE	FALSE
PC(35:0) | PC(35:0)+H | 776.6164	PC(35:0)	PC(35:0)+H	PC	776.6163834700002	-0.09605986873463658	25.36341076904564	-0.3968657721031256	0.70184291276128	0.9151508111487391	-4.9096656685045055	FALSE	FALSE
PC(35:1) | PC(35:1)+H | 774.6007	PC(35:1)	PC(35:1)+H	PC	774.6007334700001	0.7952740153820828	30.124992873913772	0.9683362855852685	0.3425341478625338	0.7499760356149	-4.945163937299469	FALSE	FALSE
PC(35:1e) | PC(35:1e)+H | 760.6215	PC(35:1e)	PC(35:1e)+H	PC	760.6214685	0.3586762011979756	23.920196932476767	1.8391189692487337	0.10318298540160965	0.6684551759441699	-4.210817461156198	FALSE	FALSE
PC(35:2) | PC(35:2)+H | 772.5851	PC(35:2)	PC(35:2)+H	PC	772.5850834700001	-0.24535896381598957	30.55682699882855	-0.3501192689907458	0.7293032089319014	0.9226805964360878	-5.258914229079029	FALSE	FALSE
